tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
120P16007,366,56.339,19.154,"{10,41,63,70,98}",20620,61488,64.460,109.137,"{10,28,39,63,1086}",14562,0.187,40.668,-73.8398,Queens,Conduit Ave/Conduit Blvd
120P16008,366,117.281,23.784,"{23,103,127,134,146}",42925,61488,51.272,82.210,"{19,38,43,49,2688}",22463,0.464,40.6717,-73.8508,Queens,Conduit Ave/Conduit Blvd
120P16083,366,6.260,3.058,"{1,4,6,8,19}",2285,61488,6.052,7.737,"{2,3,4,6,132}",2254,0.023,40.5867,-73.8172,Queens,Cross Bay Pky
120P16084,366,13.650,5.331,"{1,10,14,17,33}",4996,61488,21.178,34.248,"{6,15,16,18,714}",11106,0.123,40.5882,-73.8175,Queens,Cross Bay Pky
120P16091,366,15.249,7.006,"{1,9,14,20,34}",5581,61488,22.067,55.187,"{3,8,15,19,723}",,0.035,40.7253,-73.7239,Queens,Cross Island Pky Frontage
120P16092,366,31.563,10.726,"{3,24,31,39,56}",11552,61488,224.148,442.917,"{21,71,105,185,3487}",,0.602,40.7342,-73.7222,Queens,Cross Island Pky Frontage
120P16093,366,32.183,11.314,"{1,24,33,40,69}",11779,61488,34.866,59.612,"{6,16,22,30,560}",12878,0.097,40.7879,-73.7903,Queens,Cross Island Pky Frontage
120P16094,366,37.828,12.918,"{4,29,40,48,65}",13845,61488,54.274,98.681,"{10,26,31,47,1125}",12878,0.194,40.786,-73.7946,Queens,Cross Island Pky Frontage
120P16095,366,15.090,5.380,"{1,11,15,19,31}",5523,61488,9.171,12.895,"{2,6,7,9,209}",9600,0.036,40.7868,-73.7948,Queens,Cross Island Pky
120P16096,366,77.169,20.488,"{19,62,84,92,111}",28244,61488,135.204,215.855,"{30,77,96,129,3604}",7887,0.622,40.7868,-73.8066,Queens,Cross Island Pky
