tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
120P11900,153,35.451,13.968,"{6,23,40,46,65}",5424,25704,103.999,247.838,"{50,71,78,89,5359}",,0.925,42.6751,-74.9497,Otsego,RT-28
120P11901,153,35.745,14.717,"{1,24,39,47,63}",5469,25704,710.335,1828.410,"{141,266,334,506,18251}",,3.151,42.7183,-74.983,Otsego,RT-28
120P11902,153,28.458,12.820,"{1,17,31,36,67}",4354,25704,170.705,396.651,"{103,130,138,152,11678}",,2.016,42.7626,-75.0284,Otsego,RT-28
120P11903,153,29.461,12.152,"{3,18,32,38,59}",4478,25704,167.598,441.819,"{71,96,108,125,7559}",,1.305,42.7804,-75.0281,Otsego,RT-28
120P11904,366,28.525,9.252,"{2,22,29,35,51}",10440,61488,107.393,239.622,"{28,50,58,76,2668}",6078,0.461,42.8588,-74.9995,Otsego,W Main St
120P12018,366,32.590,10.771,"{3,26,34,40,64}",11928,61488,194.248,338.481,"{109,145,154,168,13935}",,2.406,42.8218,-74.7326,Otsego,US-20
120P12019,366,42.888,14.522,"{2,32,44,53,94}",15697,61488,357.210,464.187,"{199,282,305,349,25826}",3456,4.459,42.8311,-74.8149,Otsego,US-20
120P12020,366,37.123,12.157,"{2,29,38,46,81}",13587,61488,274.162,620.935,"{137,191,207,235,16432}",2656,2.837,42.8377,-74.87,Otsego,US-20
120P12024,366,37.276,13.829,"{5,27,39,47,89}",13643,61488,418.861,870.811,"{204,286,313,369,25444}",2901,4.393,42.8803,-75.0801,Otsego,US-20
120P12176,366,16.049,6.987,"{1,11,17,22,34}",5874,61488,37.781,76.689,"{11,18,23,33,1140}",6535,0.197,42.3201,-75.4119,Otsego,RT-8
120P12211,366,54.033,12.619,"{7,45,56,63,81}",19776,61488,85.775,174.617,"{12,37,48,73,1487}",16375,0.257,42.4501,-75.0516,Otsego,James F Lettis Hwy
120P12212,366,30.833,13.548,"{1,18,34,41,61}",11285,61488,98.176,171.987,"{38,71,79,94,4678}",6572,0.808,42.4725,-75.1176,Otsego,RT-23
120P12213,366,31.260,13.862,"{2,17,36,42,62}",11410,61488,101.889,207.510,"{46,74,82,93,5766}",6167,0.995,42.4863,-75.1177,Otsego,RT-23
120P12214,366,47.989,22.343,"{3,23,56,65,90}",17516,61488,356.931,821.077,"{197,286,303,328,25452}",5594,4.394,42.5297,-75.1719,Otsego,RT-23
120P12215,366,40.836,19.879,"{1,18,47,55,85}",14946,61488,273.116,294.058,"{174,227,242,265,20165}",4279,3.481,42.5463,-75.2255,Otsego,RT-23
120P12216,366,15.805,8.343,"{1,8,18,22,41}",5753,61488,59.784,137.844,"{35,45,48,53,3808}",4279,0.657,42.5445,-75.2375,Otsego,RT-23
120P12217,366,28.066,15.356,"{1,15,30,37,81}",10188,61488,490.231,931.334,"{233,348,381,474,31736}",3724,5.479,42.5421,-75.3476,Otsego,RT-23
120P12218,366,16.628,8.580,"{1,9,18,22,39}",5986,61488,154.888,250.233,"{88,120,130,145,11141}",1686,1.923,42.5279,-75.3789,Otsego,RT-23
120P12219,366,5.453,3.300,"{1,3,5,7,24}",1854,61488,21.148,13.183,"{11,17,18,21,296}",1686,0.188,42.5287,-75.3819,Otsego,RT-23
120P12231,153,5.304,4.256,"{1,3,4,6,30}",732,25704,221.042,152.664,"{125,155,179,248,2232}",,2.312,42.4393,-75.3476,Otsego,RT-51
