tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
104N05257,366,64.754,24.147,"{1,41,73,82,104}",23700,61488,254.919,529.774,"{153,204,213,226,19170}",3607,3.310,42.9054,-78.2554,Genesee,Broadway Rd
104N05258,366,49.885,19.398,"{3,31,58,64,88}",18258,61488,115.774,85.505,"{76,102,108,118,5819}",2205,1.674,42.9034,-78.1363,Genesee,Broadway Rd
104N05259,366,22.279,10.567,"{1,12,25,30,49}",8154,61488,171.501,398.512,"{61,80,88,119,7274}",2971,1.256,42.9068,-78.0646,Genesee,Broadway Rd/Telephone Rd
104N05260,366,20.915,9.954,"{2,12,23,28,43}",7634,61488,87.160,175.223,"{46,65,68,76,6142}",2596,1.060,42.9081,-78.0399,Genesee,Broadway Rd/Telephone Rd
104N05261,366,14.237,6.981,"{1,9,15,19,37}",5168,61488,61.362,166.468,"{25,38,40,44,3640}",2222,0.628,42.9092,-78.019,Genesee,Broadway Rd/Telephone Rd
104N05262,366,23.049,11.731,"{1,12,25,32,54}",8413,61488,109.162,303.705,"{60,83,87,93,7936}",2222,1.370,42.9099,-78.0067,Genesee,Broadway Rd/Telephone Rd
104N05263,366,23.820,12.077,"{1,11,26,33,53}",8718,61488,114.515,185.086,"{67,92,97,102,8870}",2222,1.531,42.9119,-77.98,Genesee,Broadway Rd/Telephone Rd
104N05826,366,21.710,10.719,"{1,11,24,30,46}",7924,61488,167.813,394.201,"{74,116,124,145,10532}",6594,1.818,42.9046,-78.2536,Genesee,Alexander Rd/Main St
104N05827,366,95.284,31.377,"{24,59,111,118,136}",34874,61488,231.628,407.041,"{59,128,153,202,6261}",12249,1.081,43.0001,-78.1921,Genesee,Oak St
104N05828,366,67.984,26.878,"{6,37,80,89,108}",24882,61488,312.218,587.015,"{97,150,191,293,11508}",8614,1.987,43.0157,-78.1922,Genesee,Oak St
104N05834,366,31.074,14.705,"{2,16,35,42,90}",11342,61488,325.075,849.774,"{102,142,163,216,12749}",3074,2.201,42.8761,-78.0227,Genesee,Lake St
104N05835,366,55.210,23.358,"{4,30,64,72,93}",20207,61488,669.725,1968.911,"{256,342,394,518,30621}",5304,5.286,42.9074,-78.02,Genesee,Lake St
104N05836,366,60.932,27.275,"{8,29,74,81,100}",22301,61488,330.229,808.402,"{100,157,194,250,11704}",8302,2.021,42.9777,-77.9923,Genesee,Clay St
104N05860,366,102.413,28.253,"{15,73,116,124,140}",37483,61488,310.836,641.274,"{152,214,240,280,17378}",11205,3.000,42.8761,-78.0227,Genesee,Ellicott St
104N05861,366,68.301,21.921,"{10,47,75,85,106}",24998,61488,194.459,405.540,"{113,147,156,171,13254}",5811,2.288,42.9068,-78.0646,Genesee,Ellicott St
104N05862,366,80.544,26.608,"{12,53,93,101,118}",29479,61488,104.016,213.116,"{27,52,64,83,2232}",20294,0.385,42.9969,-78.186,Genesee,RT-63
104N05863,366,70.863,24.646,"{10,47,79,90,110}",25936,61488,808.415,1886.173,"{200,300,426,694,22425}",15562,3.871,43.0055,-78.205,Genesee,RT-63
104N05864,153,42.889,17.944,"{4,24,49,56,74}",6562,25704,154.907,246.263,"{73,103,117,143,8726}",,1.506,43.0746,-78.3916,Genesee,RT-63
104N05874,366,41.923,16.689,"{4,25,48,55,74}",15344,61488,218.086,561.627,"{75,105,122,156,8816}",4897,1.522,42.9012,-78.389,Genesee,S Alleghany St
104N05875,366,51.546,20.889,"{6,33,58,67,91}",18866,61488,165.805,374.318,"{64,97,115,141,7358}",6215,1.270,42.9601,-78.4059,Genesee,S Alleghany St
104N05876,366,96.270,23.793,"{21,79,105,114,135}",35235,61488,232.706,504.376,"{36,81,114,166,3980}",7857,0.687,42.993,-78.406,Genesee,Alleghany Rd
104N05877,366,70.986,21.377,"{10,50,80,87,105}",25981,61488,360.905,696.565,"{58,99,207,392,7447}",7780,1.286,43.003,-78.4058,Genesee,Alleghany Rd
104N05878,153,42.889,17.944,"{4,24,49,56,74}",6562,25704,154.907,246.263,"{73,103,117,143,8726}",,1.506,43.0746,-78.3916,Genesee,Alleghany Rd
104N06741,366,54.473,20.660,"{1,33,62,70,97}",19937,61488,165.180,313.511,"{95,127,138,158,11448}",2205,1.976,42.9051,-78.1034,Genesee,Broadway Rd
104N06742,366,45.391,17.587,"{1,28,51,59,77}",16613,61488,93.312,127.044,"{64,83,87,92,7861}",3607,1.357,42.9029,-78.163,Genesee,Broadway Rd
104N06743,366,46.926,18.122,"{1,30,54,60,83}",17175,61488,97.236,77.377,"{70,89,93,98,8601}",3607,1.485,42.9016,-78.1921,Genesee,Broadway Rd
104N06744,366,44.033,16.974,"{3,26,50,57,77}",16116,61488,74.501,115.265,"{44,60,65,72,4973}",7723,0.859,42.9017,-78.3677,Genesee,Broadway Rd
104N06745,366,61.814,24.457,"{2,35,72,81,118}",22624,61488,386.010,1014.376,"{140,209,244,322,17382}",5436,3.001,42.9002,-78.4922,Genesee,Broadway St
104N06807,153,31.497,15.082,"{1,14,37,43,54}",4819,25704,52.422,80.641,"{30,43,45,50,3900}",,0.673,43.0052,-77.9807,Genesee,Lake Rd
104N06808,153,56.634,24.872,"{7,26,68,75,92}",8665,25704,129.453,178.500,"{76,100,110,125,9123}",,1.575,43.0132,-77.9733,Genesee,Lake Rd
104N06813,153,13.480,7.157,"{1,7,14,19,36}",2049,25704,138.300,268.035,"{69,96,107,132,8633}",,1.490,43.074,-78.3621,Genesee,Judge Rd
104N06814,153,11.765,6.448,"{1,6,13,16,36}",1800,25704,111.271,238.545,"{60,87,94,107,7810}",,1.348,43.0738,-78.3355,Genesee,Judge Rd
104N06815,153,12.199,6.448,"{1,7,12,17,33}",1842,25704,119.303,306.856,"{59,81,89,100,7194}",,1.242,43.0736,-78.3109,Genesee,Judge Rd
104N06816,153,18.719,9.135,"{1,11,21,26,37}",2864,25704,165.970,135.820,"{70,103,121,191,2993}",,1.550,43.0736,-78.2804,Genesee,RT-63
104N06817,153,45.765,19.869,"{4,27,52,62,76}",7002,25704,423.731,1068.292,"{105,193,232,278,12767}",,2.204,43.0485,-78.2534,Genesee,Lewiston Rd
104N06818,366,82.738,27.430,"{16,52,95,104,118}",30282,61488,234.187,521.856,"{61,123,143,181,6021}",11251,1.039,42.9867,-78.1709,Genesee,Ellicott St
104N06819,366,73.426,25.782,"{13,45,85,93,111}",26874,61488,162.194,347.324,"{70,107,119,137,7075}",10152,1.221,42.9747,-78.1532,Genesee,Ellicott St
104N06820,366,61.475,20.152,"{10,41,69,77,93}",22500,61488,117.276,196.137,"{69,100,106,112,7913}",9053,1.366,42.9612,-78.1335,Genesee,Ellicott St
104N06821,366,59.833,20.025,"{7,39,67,75,97}",21899,61488,125.776,226.395,"{81,108,112,119,9892}",9317,1.708,42.9427,-78.1115,Genesee,Ellicott St
104N06822,366,55.298,18.905,"{6,36,62,69,89}",20239,61488,97.440,168.181,"{61,82,87,94,6952}",7564,1.200,42.9292,-78.0978,Genesee,Ellicott St
104N06823,366,74.959,22.952,"{9,53,83,93,110}",27435,61488,122.150,309.586,"{48,79,89,105,5594}",11109,0.966,42.8662,-78.0093,Genesee,Ellicott St
104N06965,366,72.902,25.733,"{16,47,84,92,116}",26682,61488,215.189,431.263,"{39,94,122,179,4377}",23494,0.756,43.0001,-78.1921,Genesee,W Main St
104N07663,153,15.230,7.698,"{2,7,17,21,32}",2315,25704,78.860,81.522,"{44,62,67,76,2565}",,0.886,42.8727,-78.2762,Genesee,Alexander Rd
